MEM_PLATE,MEM_MJD,MEM_FIBERID,MEM_Z_NOQSO
7280,56709,26,0.2674848735332489
7280,56709,70,0.2779146432876587
7375,56981,611,0.2679993212223053
7280,56709,33,0.26643678545951843
7654,57330,930,0.2726423144340515
7655,57336,470,0.27427032589912415
7655,57336,465,0.27909764647483826
7654,57330,936,0.2756860852241516
7655,57336,426,0.2699582278728485
7648,57329,918,0.1604633778333664
6300,56449,618,0.16589482128620148
7654,57330,497,0.16166679561138153
6300,56449,634,0.16668087244033813
6300,56449,598,0.16318362951278687
6300,56449,606,0.1620207279920578
6300,56449,564,0.1664072424173355
6300,56449,642,0.16025575995445251
7648,57329,908,0.1702214479446411
6300,56449,605,0.17015857994556427
6300,56449,604,0.1713409721851349
6300,56449,660,0.16466639935970306
7648,57329,960,0.16261883080005646
6300,56449,646,0.1689770668745041
7648,57329,958,0.16853950917720795
6300,56449,648,0.16712075471878052
7654,57330,491,0.17190250754356384
7768,58289,697,0.1949848234653473
7768,58289,397,0.1944596916437149
7768,58289,694,0.195403590798378
7768,58289,650,0.19315601885318756
6294,56482,966,0.19312094151973724
7768,58289,660,0.19100888073444366
7768,58289,656,0.19629478454589844
7768,58289,659,0.19209277629852295
7768,58289,499,0.19194848835468292
7768,58289,491,0.1955336332321167
7768,58289,497,0.1963798701763153
7706,57575,650,0.291106253862381
7706,57575,651,0.28808364272117615
6582,56274,784,0.2932617962360382
7656,57338,93,0.1810736060142517
7701,57356,371,0.21477115154266357
7669,57329,831,0.21424894034862518
7669,57329,829,0.2134723961353302
7701,57356,374,0.21085907518863678
7669,57329,832,0.2092164009809494
7280,56709,281,0.2658272087574005
7376,56749,544,0.26621323823928833
7280,56709,285,0.2682347297668457
7280,56709,248,0.26648589968681335
7280,56709,286,0.2643924653530121
7281,57007,938,0.2683531939983368
7703,57333,14,0.25785839557647705
6303,56539,30,0.25864946842193604
6584,56568,942,0.2049839049577713
7765,58047,377,0.20537212491035461
7770,58044,781,0.20229050517082214
7770,58044,792,0.19566546380519867
7770,58044,833,0.1999223828315735
7770,58044,838,0.19453448057174683
7765,58047,375,0.1986842155456543
6584,56568,945,0.1953960657119751
7770,58044,839,0.20264169573783875
7765,58047,413,0.1990063190460205
7770,58044,794,0.20042303204536438
7765,58047,414,0.20553137362003326
7765,58047,370,0.19744443893432617
7699,57574,128,0.28212782740592957
7667,57580,548,0.282323956489563
7667,57580,544,0.28483885526657104
7667,57580,592,0.2819364070892334
7699,57574,136,0.2855968475341797
7699,57574,139,0.2833919823169708
7752,58072,728,0.2905251979827881
7752,58072,736,0.2956526577472687
7752,58072,733,0.29878655076026917
7752,58072,732,0.2935972809791565
6500,56541,324,0.2961376905441284
7752,58072,768,0.29974791407585144
6498,56565,442,0.274524986743927
6512,56567,826,0.27790018916130066
7752,58072,76,0.27179452776908875
6500,56541,82,0.276836633682251
6512,56567,800,0.2771152853965759
6512,56567,839,0.2751234173774719
6512,56567,838,0.27369117736816406
6512,56567,840,0.27593833208084106
6498,56565,386,0.27590855956077576
7698,58013,718,0.25590163469314575
7698,58013,678,0.2531055212020874
7698,58013,676,0.25558945536613464
6512,56567,332,0.2042306363582611
6515,56536,951,0.20160286128520966
6515,56536,954,0.2071518748998642
6515,56536,956,0.1999562382698059
7698,58013,988,0.19545553624629974
6515,56536,947,0.19706936180591583
6515,56536,952,0.20347358286380768
6512,56567,294,0.2041005939245224
6512,56567,374,0.20567338168621063
6515,56536,915,0.1972256898880005
6515,56536,917,0.20023083686828613
6515,56536,949,0.20270003378391266
7698,58013,989,0.1998937577009201
6512,56567,330,0.20278137922286987
7696,57655,548,0.1975405216217041
6512,56567,338,0.19679707288742065
6515,56536,958,0.20205137133598328
6512,56567,337,0.19551293551921844
7667,57580,692,0.17704306542873383
7667,57580,686,0.1716741919517517
7667,57580,694,0.17508555948734283
7667,57580,602,0.1755313277244568
6516,56571,204,0.17476511001586914
7667,57580,644,0.17733044922351837
7667,57580,688,0.1746923327445984
7665,57328,902,0.24493958055973053
7664,57367,415,0.24744512140750885
7664,57367,417,0.2448066771030426
7663,57328,597,0.17139513790607452
7663,57328,607,0.1726289838552475
7663,57328,644,0.1701119840145111
7591,56954,692,0.1971517652273178
7591,56954,694,0.19640961289405823
7591,56954,690,0.19906829297542572
7591,56954,693,0.19825327396392822
7591,56954,729,0.20034371316432953
7300,56707,624,0.26175281405448914
7300,56707,621,0.2593350410461426
7281,57007,380,0.26794952154159546
7281,57007,337,0.2670053243637085
7300,56707,622,0.26276808977127075
7281,57007,335,0.2630445957183838
7300,56707,623,0.2611311078071594
7281,57007,366,0.26412728428840637
7673,57329,305,0.24427835643291473
7673,57329,310,0.24010294675827026
7673,57329,309,0.2427319437265396
6194,56190,888,0.20075172185897827
6194,56190,882,0.19153384864330292
6194,56190,885,0.1926288604736328
7616,56902,924,0.19371406733989716
6194,56190,844,0.19889140129089355
6194,56190,808,0.19154395163059235
7616,56902,894,0.19610001146793365
7616,56902,890,0.19724205136299133
7616,56902,888,0.19244474172592163
6194,56190,848,0.1953461766242981
7616,56902,897,0.19287951290607452
7616,56902,900,0.1994667947292328
7616,56902,896,0.19218192994594574
6194,56190,846,0.19582292437553406
7616,56902,930,0.19068299233913422
6194,56190,842,0.19211336970329285
7678,57282,771,0.26553481817245483
7679,57367,454,0.269631028175354
5701,55949,888,0.2573375999927521
7678,57282,770,0.2628142833709717
7678,57282,773,0.26147937774658203
7678,57282,775,0.258100301027298
7620,56904,570,0.18681873381137848
7620,56904,567,0.1822584718465805
7620,56904,602,0.18214210867881775
7620,56904,604,0.18555159866809845
7620,56904,566,0.18321256339550018
7277,56748,297,0.18495048582553864
7277,56748,300,0.18654285371303558
7302,57012,673,0.18943852186203003
7302,57012,670,0.18369628489017487
7302,57012,677,0.1883927583694458
7302,57012,674,0.18730956315994263
7277,56748,259,0.18986812233924866
7630,57006,544,0.27072232961654663
7630,57006,552,0.26685479283332825
7301,56746,760,0.16470307111740112
7376,56749,203,0.17015890777111053
1781,53297,573,0.16917361319065094
7301,56746,716,0.1688115894794464
7301,56746,714,0.1659579873085022
5126,55923,857,0.2668428122997284
7681,57042,190,0.26175519824028015
7681,57042,189,0.2639092803001404
7681,57042,221,0.26238542795181274
7681,57042,184,0.2592448890209198
7687,57007,395,0.2329268753528595
7687,57007,396,0.2330872267484665
7687,57007,394,0.23037295043468475
7687,57007,393,0.22919310629367828
7687,57007,392,0.23409171402454376
7687,57007,397,0.23525425791740417
7687,57007,398,0.2298821061849594
8193,57333,344,0.23679393529891968
8193,57333,358,0.23495885729789734
8193,57333,351,0.23512478172779083
7631,57279,114,0.20250442624092102
7631,57279,117,0.20956715941429138
7631,57279,110,0.20444399118423462
5134,55868,42,0.1859273612499237
7629,56988,570,0.1853267401456833
7629,56988,574,0.18012575805187225
7629,56988,576,0.18997815251350403
5135,55862,592,0.17695432901382446
7629,56988,603,0.18329501152038574
7629,56988,601,0.1736900359392166
5135,55862,598,0.1896420270204544
7629,56988,606,0.1849064975976944
7630,57006,69,0.20227468013763428
7630,57006,70,0.20311149954795837
8197,57064,473,0.21914392709732056
8197,57064,437,0.2202155590057373
