MEM_PLATE,MEM_MJD,MEM_FIBERID,MEM_Z_NOQSO
1313,52790,85,0.06492644548416138
7578,56956,313,0.109644815325737
7092,56683,54,0.050872109830379486
1016,52759,444,0.05161580443382263
1017,52706,321,0.050188299268484116
1017,52706,332,0.051454368978738785
1016,52759,447,0.05166303738951683
7092,56683,52,0.05185798928141594
1016,52759,455,0.05001310631632805
1016,52759,454,0.04988573491573334
1016,52759,448,0.05153556913137436
1017,52706,333,0.05230589583516121
1018,52672,393,0.07918760180473328
1017,52706,548,0.08015192300081253
1016,52759,237,0.05975104868412018
1017,52706,262,0.059873372316360474
1016,52759,224,0.06016291677951813
1017,52706,266,0.05912727862596512
8229,57430,418,0.08119158446788788
8229,57430,376,0.08061958104372025
7608,56945,131,0.08167175948619843
5034,56190,952,0.07917312532663345
7608,56945,130,0.08098476380109787
7608,56945,134,0.07978776097297668
7608,56945,128,0.0792565643787384
7608,56945,124,0.08109953254461288
6124,56211,91,0.14333152770996094
7604,56947,103,0.1424708366394043
7604,56947,108,0.14240361750125885
7607,56902,618,0.03874051943421364
7607,56902,423,0.039104703813791275
7599,56955,264,0.08839484304189682
11277,58450,188,0.09733404964208603
11277,58450,147,0.09625322371721268
11561,58485,593,0.07553957402706146
11561,58485,631,0.07486047595739365
11561,58485,966,0.08846670389175415
11561,58485,683,0.09730668365955353
5649,55912,244,0.0973956435918808
11561,58485,216,0.09710846096277237
11561,58485,220,0.09584618359804153
4538,55860,424,0.10943055152893066
11312,58433,488,0.08713660389184952
11311,58429,742,0.08604627847671509
11314,58436,864,0.05744784325361252
11314,58436,865,0.056785549968481064
8236,58500,214,0.10341807454824448
1316,52790,349,0.10312993079423904
1315,52791,548,0.1020578071475029
1315,52791,547,0.10212525725364685
1316,52790,73,0.10563027113676071
8232,58135,968,0.10738448798656464
1320,52759,448,0.11527515202760696
8201,58146,780,0.11443746089935303
6829,56453,646,0.116902656853199
6829,56453,648,0.11523091793060303
8205,58143,218,0.10528530925512314
8205,58143,182,0.10516435652971268
1041,52724,599,0.10654188692569733
8218,57519,660,0.11348945647478104
1158,52668,592,0.06034061685204506
1158,52668,474,0.12548251450061798
11546,58488,691,0.07368285953998566
11546,58488,736,0.0713919848203659
11546,58488,699,0.07391674816608429
1158,52668,182,0.12742877006530762
8202,58158,968,0.12729473412036896
11311,58429,705,0.08560387790203094
4533,55855,23,0.0840030089020729
11311,58429,288,0.08371970057487488
8744,58124,954,0.08394473046064377
8743,57663,636,0.09561553597450256
8740,57367,163,0.0955321416258812
8743,57663,624,0.09514392167329788
8743,57663,625,0.09508835524320602
8740,57367,164,0.09605607390403748
4297,55806,546,0.09493936598300934
4541,55882,332,0.14696237444877625
11046,58398,345,0.14853446185588837
11055,58429,124,0.039725713431835175
11055,58429,87,0.03943951800465584
11063,58426,712,0.03815517574548721
4421,55858,308,0.10839515924453735
4421,55858,312,0.10830815881490707
11077,58433,438,0.14337678253650665
11077,58433,439,0.14461790025234222
4554,56193,138,0.14394444227218628
6801,56487,522,0.06907813251018524
8757,58428,434,0.1295701265335083
8757,58428,412,0.1294839084148407
8756,57687,866,0.13004657626152039
8756,57687,910,0.12801209092140198
8762,57693,870,0.08917917311191559
8758,58139,364,0.08853176981210709
8758,58139,370,0.08853452652692795
1321,52764,77,0.06785867363214493
1324,53088,569,0.07469689100980759
1324,53088,572,0.07373462617397308
1321,52764,180,0.13648225367069244
