MEM_PLATE,MEM_MJD,MEM_FIBERID,MEM_Z_NOQSO
550,51959,551,0.3906055688858032
7320,56722,693,0.3872395157814026
550,51959,153,0.3817156255245209
5738,56002,746,0.3148817718029022
7287,57042,896,0.3149731457233429
901,52641,181,0.38442960381507874
7297,57040,87,0.3887401521205902
8168,56992,706,0.4310076832771301
6668,56605,848,0.43307024240493774
8174,57374,376,0.4284621775150299
8168,56992,698,0.33362388610839844
1007,52706,158,0.3816666305065155
8168,56992,517,0.3822215497493744
1007,52706,110,0.3834320306777954
6658,56606,635,0.43816283345222473
7381,56717,878,0.4388313293457031
7381,56717,106,0.33735212683677673
873,52674,200,0.33673322200775146
7386,56769,556,0.33764100074768066
873,52674,71,0.3315369784832001
7386,56769,680,0.3345607817173004
873,52674,185,0.33432480692863464
7386,56769,528,0.3335512578487396
8171,57135,256,0.41680020093917847
6699,56411,662,0.4152318239212036
8165,57374,873,0.41517364978790283
1010,52649,18,0.35309940576553345
8166,57130,229,0.3526763916015625
6699,56411,433,0.4463968873023987
8165,57374,256,0.44602862000465393
876,52669,66,0.33108600974082947
8161,57127,424,0.32710030674934387
7387,57038,240,0.4305592477321625
7389,56769,741,0.4299185574054718
6698,56637,452,0.39065611362457275
8160,57071,743,0.39087334275245667
8164,57127,354,0.39204922318458557
879,52365,475,0.30245542526245117
8164,57127,181,0.3034396469593048
880,52367,89,0.33693888783454895
880,52367,98,0.33578115701675415
8160,57071,306,0.36055609583854675
6692,56390,905,0.3594885468482971
8160,57071,310,0.35904279351234436
8159,57064,218,0.39046406745910645
967,52636,323,0.38988497853279114
965,52438,362,0.31148838996887207
965,52438,380,0.3104721009731293
6690,56416,67,0.43068787455558777
880,52367,116,0.4307207465171814
969,52442,166,0.4370567798614502
7423,57135,658,0.438092976808548
1279,52736,319,0.35458001494407654
6669,56413,430,0.3707031011581421
6666,56371,750,0.307078093290329
7416,56810,597,0.306496798992157
7415,57097,126,0.41805192828178406
7415,57097,124,0.4186568260192871
6666,56371,772,0.41997969150543213
887,52376,555,0.381747305393219
8223,57429,37,0.37066805362701416
8210,57426,568,0.3708530068397522
886,52381,130,0.39566656947135925
8222,57431,252,0.39948973059654236
7409,56809,534,0.3056659996509552
7411,56776,914,0.30684345960617065
8206,57424,364,0.3293074071407318
1042,52725,47,0.32982319593429565
1043,52465,320,0.328640341758728
8211,57423,364,0.33422932028770447
1283,52762,376,0.3344182074069977
7434,57166,804,0.3346635103225708
1282,52759,637,0.3314327895641327
7434,57166,739,0.3314894437789917
6743,56385,3,0.4417174756526947
6748,56371,749,0.44079092144966125
1283,52762,237,0.32837578654289246
8403,57834,448,0.44045284390449524
8406,57513,848,0.4396396279335022
1164,52674,85,0.3174884021282196
8397,57482,548,0.3171703517436981
6725,56390,347,0.34620046615600586
558,52317,447,0.3562849164009094
5719,56014,176,0.35249853134155273
8194,57401,932,0.35414382815361023
6729,56419,663,0.32094866037368774
8430,57488,994,0.3208707273006439
8414,57846,69,0.3357883095741272
618,52049,57,0.3355013132095337
623,52051,295,0.392852783203125
6316,56483,636,0.3919035494327545
8063,57576,872,0.3891158401966095
8063,57576,874,0.38879695534706116
6723,56428,768,0.4048280715942383
8410,57481,738,0.4045131802558899
8407,57839,148,0.42539259791374207
6722,56431,110,0.4236220717430115
8063,57576,82,0.402393102645874
8059,57895,485,0.40160492062568665
8058,57196,562,0.36440107226371765
6313,56460,856,0.3646242916584015
8062,58251,72,0.36858218908309937
6318,56186,559,0.4182286858558655
8056,57186,450,0.43209660053253174
8543,57542,962,0.4336722791194916
6311,56447,906,0.3031059503555298
1736,53052,539,0.36648449301719666
6374,56326,880,0.36491936445236206
10655,58172,648,0.3621136546134949
6377,56243,572,0.3400373160839081
8277,57073,569,0.34411802887916565
436,51883,168,0.3426586389541626
6373,56298,419,0.3630741834640503
1865,53312,594,0.363583505153656
6373,56298,206,0.4262624680995941
1735,53035,367,0.42730677127838135
3660,55209,283,0.4306200444698334
1866,53314,188,0.4298364222049713
7378,56715,242,0.35216498374938965
7328,56715,755,0.3482084572315216
5159,55856,552,0.3600464463233948
548,51986,405,0.35939788818359375
6393,56341,312,0.35729604959487915
6380,56340,747,0.3555662930011749
7325,56717,465,0.3579956293106079
6394,56330,470,0.35625502467155457
6392,56331,18,0.3583345115184784
7328,56715,32,0.3585178256034851
3683,55245,879,0.4473705589771271
437,51876,539,0.4455130696296692
4526,55559,247,0.446708619594574
547,52207,227,0.3572598397731781
546,52205,533,0.35982462763786316
764,52238,186,0.3985968232154846
7327,56715,867,0.40009933710098267
7515,56781,611,0.3989335894584656
4683,55924,713,0.30655431747436523
8280,57061,687,0.30896851420402527
8280,57061,689,0.30771785974502563
762,52232,219,0.30542778968811035
8296,57375,674,0.43136826157569885
4604,55983,740,0.4303704798221588
7315,56685,565,0.4020509719848633
1201,52674,438,0.36330655217170715
4603,55999,936,0.36263880133628845
4603,55999,938,0.3645181953907013
2956,54525,620,0.39003822207450867
7329,56719,484,0.3898099362850189
7329,56719,482,0.3891719877719879
7308,56709,568,0.4087742269039154
7449,56740,22,0.4074100852012634
834,52316,80,0.41158053278923035
941,52709,115,0.36014896631240845
4569,55631,858,0.3562869131565094
8286,57062,344,0.35872936248779297
8286,57062,357,0.3595258593559265
8301,57390,752,0.37761279940605164
1217,52672,412,0.378123015165329
4565,55591,734,0.3786676526069641
8301,57390,754,0.37845104932785034
940,52670,485,0.4424062669277191
8299,57346,915,0.44208914041519165
944,52614,387,0.3326064944267273
7384,56715,819,0.3314346373081207
4692,55644,666,0.38337844610214233
6662,56364,126,0.3844088017940521
7385,56710,307,0.3851880133152008
8288,57419,920,0.3372051417827606
8288,57419,866,0.33352169394493103
4692,55644,232,0.3364919424057007
1218,52709,157,0.3619001507759094
4561,55614,188,0.36160993576049805
1360,53033,335,0.42067161202430725
7392,56992,256,0.3831855058670044
1436,53054,300,0.3831203579902649
7392,56992,19,0.44502997398376465
6649,56364,515,0.44551703333854675
4686,56013,996,0.33913543820381165
8368,57431,864,0.40827229619026184
1443,53055,404,0.41274940967559814
7398,56781,862,0.4406934082508087
1444,53054,465,0.4413910508155823
1442,53050,65,0.3150852918624878
6643,56386,936,0.31442055106163025
1368,53084,313,0.3133186399936676
8370,57732,78,0.312607079744339
1368,53084,315,0.3134782910346985
8370,57520,444,0.39137256145477295
1447,53120,73,0.37393438816070557
1448,53120,231,0.3693227767944336
8381,57512,642,0.3072319030761719
7424,57160,462,0.3521808683872223
7424,57160,457,0.35139474272727966
7422,56799,545,0.43218690156936646
7425,56777,952,0.4336129426956177
8374,57783,606,0.36217018961906433
8383,57518,675,0.3768651783466339
1447,53120,26,0.33062300086021423
8382,57513,684,0.3302319645881653
8382,57513,682,0.33185631036758423
7416,56810,58,0.34101054072380066
6618,56401,670,0.33872857689857483
7413,56769,377,0.33605456352233887
7420,56753,978,0.3759022355079651
1457,53116,302,0.3747825026512146
6635,56370,880,0.3738516867160797
8374,57783,409,0.44097065925598145
1452,53112,586,0.44154825806617737
8384,57513,863,0.4437249004840851
8385,57511,748,0.405213326215744
4702,55618,792,0.40733420848846436
6625,56386,724,0.37217020988464355
1461,53062,600,0.37178876996040344
1375,53084,577,0.391981840133667
7408,56780,411,0.38863158226013184
1375,53084,212,0.3426400423049927
8377,57783,299,0.3435676693916321
1376,53089,12,0.373788446187973
6622,56365,734,0.37544819712638855
1344,52792,285,0.30584707856178284
8389,57488,942,0.30694708228111267
8390,57485,552,0.30547311902046204
8390,57485,554,0.30435875058174133
1465,53082,271,0.3172924518585205
7429,56740,462,0.3182474374771118
7429,56740,468,0.3171008229255676
8502,57512,773,0.41322675347328186
8495,57481,836,0.40246525406837463
8434,57484,362,0.40018486976623535
6056,56092,595,0.4413660764694214
6055,56102,954,0.4389549195766449
1467,53115,533,0.39143848419189453
8500,57432,498,0.389833003282547
8502,57512,572,0.3953954875469208
6059,56093,8,0.3940800726413727
8490,57104,548,0.3789688050746918
1676,53147,368,0.38096994161605835
1675,53466,11,0.37800654768943787
8489,57483,256,0.3810254633426666
7103,56661,452,0.40808844566345215
8184,57426,526,0.4086734354496002
7095,56625,928,0.40813881158828735
1396,53112,376,0.420666366815567
1290,52734,182,0.35346275568008423
1049,52751,121,0.3269887864589691
8518,58193,382,0.3274375796318054
1677,53148,19,0.3755926787853241
8522,58193,986,0.3747025430202484
6048,56072,428,0.3128558397293091
1678,53433,502,0.3793430030345917
5164,56067,869,0.37873023748397827
6049,56091,442,0.3791045844554901
8516,58220,554,0.38036221265792847
8437,57894,404,0.3467424511909485
8437,57894,408,0.3470233380794525
814,52443,554,0.3008398115634918
8525,57900,831,0.29953867197036743
8525,57900,839,0.3013100326061249
8541,58257,514,0.397391676902771
6025,56098,671,0.3828594386577606
8538,57549,193,0.382463276386261
8538,57549,187,0.38437262177467346
8541,58257,390,0.3580666780471802
6027,56103,324,0.36004525423049927
8540,58287,939,0.36101239919662476
6025,56098,799,0.3778785765171051
8535,58019,787,0.37638577818870544
8535,58019,791,0.3712584376335144
8535,58019,795,0.37131351232528687
8538,57549,82,0.3711000978946686
543,52017,246,0.3428367078304291
9354,57806,670,0.340572327375412
9366,57746,297,0.3255920708179474
431,51877,52,0.32286036014556885
