MEM_PLATE,MEM_MJD,MEM_FIBERID,MEM_Z_NOQSO
7769,58420,606,0.11544202268123627
7769,58420,605,0.11873131990432739
7769,58420,610,0.11792045086622238
7769,58420,578,0.11948597431182861
7768,58289,966,0.12223701179027557
7769,58420,572,0.12257248908281326
7768,58289,958,0.12002524733543396
7768,58289,960,0.11905941367149353
7769,58420,528,0.12285766750574112
7768,58289,986,0.1232004165649414
7769,58420,535,0.11857537925243378
7706,57575,401,0.022932181134819984
7706,57575,404,0.024887079373002052
7658,57312,796,0.024859987199306488
7658,57312,758,0.026098130270838737
7764,58042,47,0.12613847851753235
7764,58042,49,0.12462471425533295
7770,58044,626,0.1252325177192688
7764,58042,93,0.12276490032672882
7770,58044,629,0.12724599242210388
7770,58044,632,0.12625180184841156
7704,57572,108,0.14501184225082397
7704,57572,120,0.14347441494464874
7702,58017,218,0.11987578123807907
7702,58017,255,0.12198364734649658
6587,56537,738,0.12044410407543182
7702,58017,254,0.1208573505282402
7702,58017,212,0.11996903270483017
7702,58017,300,0.11668375879526138
7702,58017,228,0.11810027807950974
7702,58017,222,0.12169894576072693
7702,58017,266,0.12140187621116638
7702,58017,260,0.11261238902807236
7702,58017,259,0.12261468172073364
7703,57333,821,0.12007997184991837
7703,57333,824,0.12128301709890366
7703,57333,596,0.1139957532286644
7704,57572,90,0.11376363784074783
7704,57572,47,0.11350201070308685
7703,57333,640,0.11093714833259583
7703,57333,597,0.11061590164899826
7703,57333,590,0.11276564002037048
7704,57572,82,0.10984128713607788
6303,56539,624,0.11032068729400635
7703,57333,595,0.11465110629796982
7704,57572,99,0.1138785183429718
7698,58013,408,0.031232083216309547
7699,57574,864,0.03038639947772026
7698,58013,413,0.03296293318271637
7698,58013,403,0.03201818838715553
7700,58016,13,0.12056690454483032
7700,58016,7,0.12141404300928116
7699,57574,782,0.12184151262044907
7700,58016,38,0.12274124473333359
6514,56487,84,0.1228332594037056
6516,56571,548,0.12374185770750046
7699,57574,745,0.1256594955921173
7699,57574,750,0.12389200180768967
7700,58016,4,0.12597692012786865
7699,57574,744,0.12217161059379578
6516,56571,588,0.12215974926948547
7700,58016,8,0.12272319197654724
7700,58016,2,0.12571768462657928
7697,57574,776,0.023799365386366844
7697,57574,775,0.02538754977285862
7697,57574,813,0.027007674798369408
7697,57574,733,0.026309557259082794
7700,58016,170,0.06498079001903534
7700,58016,178,0.06219945847988129
7699,57574,843,0.03567105159163475
7699,57574,841,0.030015461146831512
7699,57574,808,0.030579954385757446
7594,56947,979,0.10118314623832703
7594,56947,978,0.10065370053052902
7594,56947,973,0.09896286576986313
6174,56243,737,0.10119492560625076
7594,56947,974,0.0983884185552597
7592,56947,480,0.10101539641618729
7376,56749,734,0.11684828251600266
1782,53299,436,0.11704099178314209
1782,53299,280,0.1179770901799202
1782,53299,278,0.11459527164697647
7376,56749,740,0.11584225296974182
7376,56749,739,0.11643217504024506
1782,53299,433,0.11816360056400299
1782,53299,400,0.11568550020456314
7376,56749,696,0.11729230731725693
7672,57339,138,0.08455953747034073
7672,57339,135,0.08412301540374756
7672,57339,98,0.08332925289869308
7672,57339,100,0.08029761910438538
7672,57339,96,0.08649343997240067
7672,57339,136,0.08381987363100052
6285,56248,780,0.08188919723033905
6285,56248,764,0.08443446457386017
7672,57339,934,0.0807800218462944
6285,56248,766,0.08506979048252106
7672,57339,939,0.08565547317266464
7672,57339,891,0.08250731229782104
7672,57339,896,0.08233848214149475
7672,57339,900,0.0805535763502121
7672,57339,968,0.08307041227817535
6285,56248,812,0.08466754108667374
7672,57339,928,0.08659021556377411
7616,56902,613,0.10411892086267471
7619,56900,510,0.12244866043329239
6200,56217,437,0.12285226583480835
7616,56902,9,0.11614246666431427
6200,56217,393,0.12265093624591827
6194,56190,24,0.1179327517747879
6194,56190,33,0.11572620272636414
6200,56217,428,0.11938376724720001
6200,56217,397,0.12324802577495575
6194,56190,40,0.12385109066963196
6200,56217,436,0.11892355233430862
7619,56900,520,0.12007526308298111
7618,56898,709,0.0988391637802124
7618,56898,663,0.09727408736944199
7619,56900,485,0.09864582121372223
7619,56900,482,0.0943271592259407
7618,56898,710,0.0962698683142662
7618,56898,668,0.09649941325187683
7618,56898,708,0.09432932734489441
6194,56190,56,0.09600629657506943
7619,56900,492,0.09485025703907013
7618,56898,750,0.09687529504299164
7675,57327,612,0.07696831226348877
6288,56192,598,0.0876832902431488
6288,56192,637,0.07837571203708649
6288,56192,640,0.08820348978042603
7675,57327,653,0.07815263420343399
7675,57327,608,0.08885183185338974
6288,56192,600,0.08420494198799133
6285,56248,989,0.08146972954273224
6288,56192,592,0.08473427593708038
6288,56192,632,0.08706022799015045
6288,56192,622,0.08965180069208145
7675,57327,651,0.08083794265985489
6288,56192,639,0.0828804224729538
6288,56192,634,0.08058550953865051
7624,57039,667,0.11121214181184769
7624,57039,666,0.11423148959875107
7624,57039,662,0.11067165434360504
7624,57039,628,0.11317884176969528
7628,56978,566,0.044178180396556854
7629,56988,20,0.04338875785470009
7629,56988,16,0.04257376864552498
5135,55862,986,0.043527860194444656
7629,56988,35,0.042903073132038116
5128,55912,576,0.04145034775137901
7628,56978,521,0.042586781084537506
7628,56978,565,0.044233717024326324
7628,56978,568,0.04170352593064308
7629,56988,12,0.04433706775307655
7682,57415,416,0.14459224045276642
7681,57042,871,0.14452870190143585
7682,57415,418,0.1463955044746399
7682,57415,413,0.1486535370349884
7681,57042,868,0.14060674607753754
7681,57042,866,0.14534145593643188
7682,57415,417,0.14612223207950592
7681,57042,863,0.14462429285049438
7681,57042,864,0.14062781631946564
7682,57415,414,0.1430170089006424
7684,57286,502,0.11989615112543106
5693,56246,318,0.11866999417543411
7682,57415,327,0.11572340130805969
7682,57415,324,0.11345253139734268
7681,57042,963,0.11679976433515549
7682,57415,323,0.11886552721261978
7681,57042,966,0.11376781016588211
7681,57042,961,0.11467226594686508
7684,57286,470,0.11870032548904419
7684,57286,461,0.11958955973386765
7681,57042,12,0.11925216019153595
5115,55885,568,0.11602577567100525
7684,57286,466,0.12082462012767792
7681,57042,6,0.1180870309472084
7684,57286,488,0.11804752051830292
5115,55885,564,0.11547672748565674
5126,55923,982,0.12044691294431686
7684,57286,487,0.11486226320266724
7681,57042,21,0.118506520986557
7681,57042,32,0.1163579449057579
7684,57286,481,0.11983171850442886
7632,56987,175,0.04079853370785713
7632,56987,170,0.041067663580179214
5110,55913,198,0.039181020110845566
7632,56987,177,0.04204129800200462
7632,56987,168,0.04192222282290459
7632,56987,216,0.04093892127275467
7632,56987,134,0.0422932393848896
5110,55913,200,0.04321177303791046
7632,56987,176,0.04006509110331535
7632,56987,180,0.042459048330783844
7632,56987,140,0.042077429592609406
1204,52669,234,0.04555512219667435
4466,55857,256,0.04649939760565758
1204,52669,238,0.04604853317141533
1204,52669,188,0.0438050851225853
1204,52669,184,0.04449502378702164
11083,58515,708,0.09449595212936401
11083,58515,742,0.09547863155603409
11082,58508,432,0.09941819310188293
11083,58515,746,0.09679245948791504
11083,58515,706,0.0979355052113533
11082,58508,435,0.0960710346698761
450,51908,562,0.10327917337417603
8196,57346,510,0.10198398679494858
450,51908,386,0.11770808696746826
450,51908,385,0.11021669954061508
7279,57071,144,0.11690167337656021
450,51908,388,0.11634155362844467
450,51908,384,0.11725462228059769
450,51908,350,0.11490239948034286
450,51908,343,0.10793208330869675
7279,57071,184,0.11521726101636887
448,51900,36,0.11138609796762466
7279,57071,187,0.11207106709480286
7293,56741,840,0.11353340744972229
7276,57061,303,0.11421827226877213
7293,56741,836,0.1149875745177269
446,51899,45,0.11370091140270233
7293,56741,794,0.1141357272863388
7293,56741,793,0.11317624896764755
447,51877,408,0.11440117657184601
7276,57061,304,0.11321736872196198
8191,57390,427,0.13952378928661346
8191,57390,385,0.14199352264404297
8192,57348,987,0.1405051052570343
8191,57390,430,0.13913485407829285
556,51991,636,0.1405431032180786
8191,57390,394,0.14459364116191864
8191,57390,398,0.14436298608779907
8191,57390,400,0.1428767740726471
8191,57390,396,0.13990084826946259
554,52000,351,0.045579880475997925
554,52000,360,0.04538809508085251
554,52000,393,0.04683489352464676
554,52000,397,0.04743446409702301
554,52000,395,0.04408098757266998
554,52000,384,0.04610374569892883
7275,57093,976,0.04609411954879761
769,54530,340,0.04852690547704697
769,54530,465,0.04682021215558052
769,54530,462,0.04743970185518265
769,54530,464,0.04382466897368431
769,54530,463,0.043155472725629807
769,54530,491,0.04674375057220459
5724,56364,829,0.04562905803322792
769,54530,423,0.049240440130233765
554,52000,568,0.12390346825122833
554,52000,566,0.12355000525712967
555,52266,239,0.12844520807266235
7285,56991,77,0.12802821397781372
555,52266,188,0.12844260036945343
7285,56991,76,0.12018285691738129
7285,56991,74,0.12257133424282074
554,52000,561,0.126344233751297
7286,57096,588,0.12612956762313843
7657,57309,392,0.12069480121135712
7657,57309,394,0.11636471748352051
7657,57309,359,0.11820654571056366
7657,57309,358,0.11956405639648438
7657,57309,390,0.12219560146331787
7657,57309,395,0.1202244907617569
7657,57309,393,0.12018754333257675
7653,57306,848,0.05293313041329384
7653,57306,860,0.050345007330179214
7653,57306,801,0.052293866872787476
904,52381,339,0.047488003969192505
8181,57073,779,0.046734850853681564
945,52652,41,0.04470944404602051
8181,57073,769,0.04567979648709297
8181,57073,724,0.04807641729712486
945,52652,100,0.047442857176065445
7611,56946,560,0.10752391070127487
7612,56972,86,0.10163391381502151
7612,56972,42,0.10544450581073761
6122,56246,412,0.10331352800130844
7612,56972,43,0.10494162887334824
7611,56946,581,0.10354841500520706
7612,56972,45,0.10179611295461655
7612,56972,81,0.10102877020835876
6122,56246,416,0.10474938899278641
6128,56236,916,0.10249653458595276
7611,56946,554,0.10546843707561493
7612,56972,87,0.10247796028852463
7611,56946,596,0.10555517673492432
7611,56946,559,0.10473716259002686
7612,56972,936,0.10518457740545273
7612,56972,931,0.10305498540401459
7612,56972,896,0.1039462760090828
7612,56972,935,0.10542267560958862
7612,56972,938,0.10664448142051697
7612,56972,924,0.10313328355550766
7612,56972,929,0.10347746312618256
6592,56535,404,0.09966812282800674
6122,56246,555,0.10613390803337097
7612,56972,933,0.10506772994995117
7612,56972,937,0.1029798611998558
7612,56972,947,0.10133078694343567
7612,56972,946,0.10469848662614822
7612,56972,222,0.03679169714450836
7612,56972,146,0.03678480535745621
7612,56972,188,0.03715791925787926
7612,56972,181,0.03767343610525131
7612,56972,180,0.03522071614861488
7612,56972,173,0.03743206337094307
7612,56972,171,0.035326823592185974
7612,56972,146,0.03678480535745621
7612,56972,180,0.03522071614861488
7612,56972,137,0.03588758409023285
7657,57309,754,0.12156128883361816
7657,57309,796,0.12194477766752243
7657,57309,786,0.12372854351997375
7657,57309,798,0.12144351750612259
7657,57309,753,0.11921129375696182
7668,57579,267,0.10741975158452988
7668,57579,213,0.10614479333162308
6305,56563,348,0.10767467319965363
7668,57579,269,0.10811465978622437
7668,57579,266,0.10560065507888794
7668,57579,273,0.10612901300191879
7668,57579,286,0.10674376040697098
6305,56563,249,0.12907540798187256
7668,57579,137,0.12582343816757202
7600,56984,552,0.12757034599781036
7668,57579,200,0.12430655211210251
7668,57579,175,0.12273383140563965
7668,57579,198,0.1261250227689743
6519,56566,844,0.1291733682155609
7668,57579,195,0.12458683550357819
7668,57579,191,0.1279112994670868
6305,56563,252,0.12795725464820862
7668,57579,180,0.128786101937294
7668,57579,397,0.06786185503005981
7668,57579,399,0.07008535414934158
7668,57579,444,0.07087446749210358
7668,57579,398,0.06925009191036224
6519,56566,640,0.06989453732967377
7603,56960,742,0.0693003386259079
7670,57328,147,0.10328097641468048
7670,57328,146,0.10048848390579224
7670,57328,152,0.10249342769384384
7670,57328,186,0.10162576287984848
7603,56960,805,0.06715606153011322
7603,56960,844,0.0679146945476532
6519,56566,308,0.07083923369646072
7603,56960,846,0.066430002450943
7603,56960,810,0.06693045794963837
6519,56566,349,0.06986090540885925
7603,56960,842,0.07209213823080063
7603,56960,853,0.06972744315862656
7603,56960,854,0.07171263545751572
7603,56960,849,0.07079984247684479
7603,56960,850,0.07037756592035294
7603,56960,858,0.07203912734985352
7603,56960,841,0.07350718230009079
7603,56960,860,0.066822849214077
7603,56960,814,0.06976324319839478
6519,56566,342,0.07027050852775574
8174,57374,964,0.13533209264278412
8173,57375,479,0.13655133545398712
8173,57375,472,0.1358010321855545
8174,57374,972,0.13782498240470886
8173,57375,475,0.13322588801383972
8173,57375,477,0.1357601284980774
8174,57374,914,0.1378304660320282
905,52643,124,0.13731928169727325
7606,56977,960,0.10002274811267853
7603,56960,532,0.10239002108573914
7603,56960,173,0.1003274992108345
7603,56960,109,0.09854200482368469
7603,56960,104,0.09729613363742828
7603,56960,102,0.09969249367713928
7603,56960,106,0.10140123963356018
7603,56960,179,0.09961032122373581
7601,56959,550,0.10325884073972702
7606,56977,250,0.03734714165329933
6114,56209,48,0.03757200390100479
7606,56977,232,0.03928106278181076
7606,56977,238,0.038388337939977646
6125,56273,756,0.1039128303527832
7601,56959,398,0.10282093286514282
7601,56959,390,0.09973856806755066
7601,56959,383,0.10083052515983582
7601,56959,386,0.1023358404636383
7601,56959,356,0.10117898136377335
7601,56959,396,0.10131058841943741
7601,56959,393,0.10518002510070801
7601,56959,392,0.0986691564321518
7601,56959,397,0.10102871060371399
7601,56959,349,0.10445092618465424
7601,56959,354,0.101918525993824
7601,56959,350,0.1015104204416275
7604,56947,595,0.03671605512499809
7606,56977,187,0.03860734775662422
7606,56977,190,0.03929471597075462
7606,56977,162,0.038166482001543045
6123,56217,994,0.04035258665680885
7667,57580,697,0.09710358828306198
7667,57580,695,0.09563664346933365
7667,57580,356,0.09529111534357071
7667,57580,358,0.09530758112668991
7667,57580,360,0.09408605098724365
948,52428,405,0.07712940126657486
948,52428,402,0.07482831180095673
948,52428,419,0.07095303386449814
948,52428,420,0.07440730184316635
948,52428,453,0.07403954118490219
7668,57579,958,0.09639811515808105
7667,57580,510,0.09403379261493683
6305,56563,62,0.09429597109556198
7668,57579,16,0.095245361328125
7667,57580,426,0.0953168123960495
6305,56563,33,0.09442414343357086
7668,57579,994,0.09406759589910507
7667,57580,462,0.09404398500919342
7668,57579,993,0.09510473906993866
7668,57579,18,0.09083670377731323
7668,57579,1000,0.0944652333855629
7667,57580,467,0.09597839415073395
7668,57579,38,0.09317175298929214
6305,56563,68,0.09186749160289764
7667,57580,464,0.09375908225774765
7668,57579,30,0.055598270148038864
7668,57579,32,0.05466438829898834
6305,56563,137,0.05548347532749176
7668,57579,31,0.056489694863557816
7667,57580,50,0.1458669751882553
7597,56973,674,0.14473889768123627
7667,57580,49,0.14411650598049164
7667,57580,41,0.1440356969833374
7597,56973,736,0.11687780171632767
7597,56973,731,0.11460164934396744
7597,56973,732,0.11559326946735382
7597,56973,770,0.11550727486610413
7597,56973,738,0.11562183499336243
7597,56973,734,0.11576493084430695
7597,56973,694,0.11598805338144302
7597,56973,729,0.1153571829199791
7597,56973,685,0.11513460427522659
7597,56973,730,0.11486730724573135
7668,57579,50,0.09543822705745697
7600,56984,647,0.09534799307584763
7600,56984,655,0.09395159780979156
6520,56541,526,0.0972246527671814
6520,56541,557,0.09660334885120392
8185,57431,310,0.11458726227283478
8185,57431,274,0.11603646725416183
948,52428,546,0.1178734302520752
8185,57431,311,0.11562977731227875
8185,57431,268,0.11776648461818695
7601,56959,806,0.06817813217639923
6116,56245,818,0.07029598206281662
7601,56959,828,0.07041806727647781
7601,56959,800,0.06821644306182861
7601,56959,822,0.07243475317955017
7601,56959,762,0.0706343725323677
7592,56947,376,0.11390151083469391
949,52427,195,0.07520251721143723
949,52427,194,0.07152268290519714
949,52427,225,0.07448020577430725
949,52427,181,0.06958460807800293
949,52427,193,0.07025567442178726
948,52428,595,0.07432200759649277
949,52427,232,0.07340986281633377
7588,56903,880,0.10672738403081894
7616,56902,404,0.11044371873140335
7588,56903,875,0.10946664214134216
7588,56903,736,0.15039967000484467
7588,56903,729,0.15146031975746155
7588,56903,735,0.1488267481327057
7588,56903,738,0.14715661108493805
7588,56903,737,0.14958246052265167
7588,56903,728,0.14826563000679016
7588,56903,578,0.1438998579978943
7588,56903,576,0.14224445819854736
7588,56903,612,0.1429290473461151
7588,56903,898,0.1374071091413498
7588,56903,895,0.14106889069080353
7588,56903,899,0.13816630840301514
7588,56903,900,0.14186963438987732
7588,56903,156,0.13965031504631042
7588,56903,157,0.14235985279083252
7588,56903,120,0.1404789835214615
7588,56903,117,0.1386045664548874
7588,56903,116,0.13954535126686096
7588,56903,896,0.13920699059963226
6193,56237,232,0.14600348472595215
6193,56237,233,0.13866440951824188
6193,56237,280,0.1447269767522812
6193,56237,277,0.13878032565116882
6193,56237,236,0.14380969107151031
6193,56237,240,0.14301209151744843
6193,56237,274,0.1413506716489792
6193,56237,275,0.14414450526237488
7588,56903,195,0.1445707082748413
7588,56903,185,0.14273518323898315
7590,56944,132,0.10987882316112518
7590,56944,91,0.11195963621139526
7590,56944,90,0.10724878311157227
7590,56944,96,0.1086406409740448
6186,56246,276,0.11059954762458801
7590,56944,87,0.10814004391431808
5702,56221,816,0.08430365473031998
7623,56901,689,0.08742062747478485
7623,56901,733,0.0886576920747757
7623,56901,726,0.0911845937371254
7623,56901,729,0.08764699101448059
7618,56898,977,0.08631102740764618
7619,56900,248,0.08318644016981125
7623,56901,505,0.08706695586442947
948,52428,286,0.04726795852184296
947,52411,143,0.04295266419649124
947,52411,117,0.04743443429470062
948,52428,292,0.044012557715177536
947,52411,120,0.047991976141929626
948,52428,288,0.04688422754406929
947,52411,153,0.045566074550151825
7088,56657,354,0.046805813908576965
947,52411,160,0.044752344489097595
948,52428,291,0.046100862324237823
947,52411,112,0.04380324110388756
948,52428,300,0.04654935747385025
7622,56987,172,0.0618564710021019
7622,56987,174,0.06523426622152328
7622,56987,167,0.0669364184141159
5132,55858,814,0.07412320375442505
907,52373,478,0.07714515179395676
907,52373,471,0.07720207422971725
907,52373,464,0.07743460685014725
907,52373,463,0.0738389790058136
907,52373,500,0.0742364153265953
907,52373,488,0.071996308863163
11067,58507,450,0.12207677215337753
11067,58507,454,0.12130715698003769
11067,58507,42,0.13479405641555786
11059,58515,35,0.07110347598791122
11059,58515,76,0.06972069293260574
11051,58510,499,0.07124893367290497
11059,58515,37,0.07169611006975174
11051,58510,491,0.07102816551923752
11051,58510,495,0.07113979011774063
11059,58515,38,0.07002908736467361
11051,58510,492,0.07012040913105011
11059,58515,36,0.06914693862199783
5129,55864,202,0.07262038439512253
11051,58510,470,0.07246457040309906
11059,58515,33,0.07043523341417313
11051,58510,482,0.06946942210197449
1920,53314,224,0.070682093501091
1920,53314,223,0.07474909722805023
1920,53314,276,0.07319972664117813
8178,57428,454,0.1434967815876007
8179,57429,30,0.14269542694091797
907,52373,229,0.14725221693515778
8179,57429,32,0.14571437239646912
8178,57428,411,0.14417000114917755
907,52373,227,0.14550387859344482
907,52373,223,0.1444864720106125
8179,57429,28,0.1437096893787384
8179,57429,66,0.1267879158258438
8172,57423,599,0.12513427436351776
907,52373,305,0.12624609470367432
8179,57429,61,0.1255326122045517
908,52373,572,0.045769792050123215
908,52373,538,0.04483723267912865
909,52379,387,0.04714473709464073
909,52379,335,0.04590170085430145
7102,56666,46,0.04643022641539574
908,52373,563,0.04997754469513893
908,52373,580,0.048674535006284714
908,52373,579,0.04877554997801781
1309,52762,147,0.04956429824233055
1309,52762,143,0.048698052763938904
1311,52765,311,0.05063456669449806
1310,53033,144,0.049094829708337784
1015,52734,448,0.059938300400972366
1014,52707,570,0.05838755518198013
1015,52734,444,0.06179553270339966
1015,52734,538,0.06087801977992058
1015,52734,528,0.06253758817911148
