MEM_PLATE,MEM_MJD,MEM_FIBERID,MEM_Z_NOQSO
5199,56067,879,0.46125462651252747
10730,58244,166,0.46248823404312134
10731,58247,588,0.46444711089134216
5199,56067,917,0.4697214663028717
10731,58247,626,0.46098190546035767
10730,58244,125,0.46529316902160645
8533,58017,455,0.4876407980918884
8533,58017,454,0.4891687333583832
8533,58017,461,0.4886038601398468
5195,56048,979,0.49824804067611694
10726,58199,108,0.49610117077827454
10726,58199,80,0.5053889751434326
7743,58107,352,0.4522601068019867
7743,58107,348,0.4458807408809662
6872,56540,638,0.5048906803131104
6257,56274,807,0.46406039595603943
7721,57360,765,0.4653809070587158
6257,56274,765,0.4681762158870697
4443,55539,929,0.49474161863327026
8853,57459,165,0.5177809596061707
10272,58172,546,0.504564642906189
8853,57459,169,0.515387773513794
10269,58220,519,0.5038243532180786
8851,57460,90,0.5092158913612366
4631,55617,555,0.5091025233268738
4635,55615,977,0.49778664112091064
4631,55617,549,0.5064144134521484
6445,56366,908,0.4697078764438629
10268,58487,294,0.46750113368034363
4627,55626,365,0.4917539060115814
6440,56370,599,0.4871158003807068
10266,58462,724,0.4939746856689453
10266,58462,727,0.48650631308555603
6440,56370,595,0.48981770873069763
6440,56370,597,0.4886115789413452
6440,56370,589,0.48987334966659546
6440,56370,559,0.49109867215156555
6440,56370,555,0.49319207668304443
4627,55626,369,0.487671822309494
6440,56370,551,0.4883221685886383
6440,56370,557,0.484963595867157
6440,56370,593,0.48685336112976074
4618,55600,3,0.5088094472885132
6436,56363,731,0.47420069575309753
10245,58161,23,0.5085731148719788
4612,55590,399,0.460686594247818
4614,55604,47,0.5053064823150635
6403,56357,749,0.5167601108551025
11391,58526,943,0.5122995376586914
6809,56454,319,0.5292237997055054
3975,55321,203,0.4627494215965271
8869,57481,54,0.4678588807582855
3974,55320,315,0.6016698479652405
3974,55320,279,0.5996970534324646
10259,58190,673,0.5448785424232483
10757,58223,533,0.48902055621147156
3859,55246,856,0.4878951907157898
10757,58223,534,0.49022555351257324
10758,58220,973,0.487122118473053
10746,58257,169,0.5608762502670288
4960,55747,39,0.4794820249080658
4960,55747,37,0.4779718816280365
4955,55750,841,0.6003613471984863
10913,58256,895,0.6013075113296509
5198,55823,296,0.48178228735923767
10908,58392,703,0.48039722442626953
11654,58543,683,0.47030672430992126
6584,56568,627,0.45901596546173096
6504,56540,103,0.44876885414123535
6584,56568,626,0.44562581181526184
7764,58042,137,0.45186954736709595
6584,56568,661,0.45098888874053955
6504,56540,105,0.45790940523147583
6500,56541,879,0.4526680111885071
7144,56564,520,0.4523454010486603
6500,56541,862,0.44986826181411743
7144,56564,513,0.4463306963443756
7751,58081,738,0.4618839621543884
7144,56564,505,0.46016305685043335
6500,56541,865,0.46192529797554016
7751,58081,723,0.46029648184776306
7671,57360,519,0.46685194969177246
7693,57361,38,0.4633217751979828
6274,56550,81,0.4690675437450409
6253,56574,367,0.5403838157653809
7660,57357,648,0.503196656703949
