# Z          logLUM_SOFT         
  1.330004   44.25647720624167   
  1.850882   44.25647720624167   
  3.490487   44.25719842613934   
  1.632935   44.25767857486918   
  2.304917   44.25863728272407   
  0.995633   44.25911584418506   
  1.294377   44.26221370547641   
  1.485744   44.262925469331826  
  2.190977   44.26316246496221   
  2.272589   44.2641091563058    
  1.057747   44.26481782300953   
  0.884945   44.2657609167176    
  2.557963   44.26670196688408   
  2.022641   44.2674064187529    
  1.978515   44.26810972980847   
  1.764506   44.26834391395106   
  2.269798   44.26857797188284   
  2.239231   44.26857797188284   
  1.278968   44.26951294421791   
  3.399233   44.26974637313076   
  1.451274   44.26997967664532   
  1.442915   44.270212854896236  
  0.883523   44.2706788361447    
  2.158081   44.27114431794907   
  3.290739   44.271609301378824  
  2.648161   44.27184160653649   
  1.32183    44.27461961909123   
  2.849462   44.27577190016492   
  1.373021   44.27623195792182   
  1.839161   44.27646180417324   
  2.252238   44.276691528845035  
  2.434369   44.27737997466725   
  1.115013   44.27806733088865   
  1.28456    44.27806733088865   
  2.381393   44.278982116865436  
  1.286705   44.28194193344082   
  1.625865   44.28216877830464   
  0.788475   44.28397928423847   
  2.167011   44.284656282788504  
  1.784017   44.2851070295668    
  0.905198   44.2851070295668    
  2.37716    44.285557309007764  
  2.934397   44.285557309007764  
  2.273805   44.28578227377938   
  1.118175   44.28600712207947   
  1.584384   44.28802553538836   
  1.002974   44.28958895254259   
  1.428103   44.28981183911762   
  2.455855   44.29025726939451   
  2.479429   44.29203443599473   
  1.4541     44.29225607135647   
  2.379326   44.29225607135647   
  1.342121   44.292477593667776  
  0.633997   44.2929202996       
  1.225346   44.2929202996       
  1.924145   44.293141483450924  
  1.280949   44.294906910605185  
  1.353594   44.294906910605185  
  1.347944   44.29534714833361   
  1.333874   44.2957869402516    
  1.311969   44.29710365014925   
  1.503703   44.29710365014925   
  2.128401   44.29754166781816   
  1.935744   44.298197867109806  
  1.721677   44.29863478312443   
  2.43194    44.29928933408767   
  2.230372   44.29950729870048   
  2.160889   44.301029995663974  
  0.692353   44.30168094929357   
  2.745796   44.30168094929357   
  1.477255   44.30233092868439   
  1.693622   44.30427505047712   
  2.559251   44.30449052777348   
  2.167352   44.30535136944662   
  1.778302   44.30642502755068   
  1.392279   44.306853748693     
  2.422361   44.308350948586714  
  2.289429   44.30899102900016   
  1.998011   44.3092041796704    
  1.267582   44.309630167425894  
  2.34325    44.31026836663244   
  1.82293    44.31132995230379   
  1.096354   44.311541958401186  
  1.506326   44.31260043926125   
  2.037433   44.31386722036915   
  2.260741   44.31428866094749   
  1.227096   44.31428866094749   
  1.293229   44.314499227973144  
  1.922441   44.31576049066573   
  1.147757   44.317645543221154  
  1.651352   44.31848072517451   
  1.940338   44.319314304090504  
  2.271597   44.319938439980305  
  1.998681   44.32014628611105   
  1.883916   44.320561680195226  
  0.865688   44.32118402730231   
  1.655101   44.32201243858239   
  1.666469   44.32242605240595   
  2.353858   44.32325210017168   
  1.49578    44.325310371711055  
  1.821201   44.32592595577146   
  1.051923   44.32715451240942   
  1.246362   44.329194415088445  
  1.42794    44.32960124835651   
  1.826635   44.33021078457152   
  2.647395   44.33102217104182   
  2.614499   44.332640410387455  
  2.89912    44.33385014510254   
  2.16217    44.334453751150924  
  2.037275   44.335056519439085  
  0.765298   44.335257256434524  
  2.29686    44.335257256434524  
  1.414086   44.33585891131981   
  1.670052   44.33725953975027   
  1.245551   44.33745926129065   
  2.463088   44.338456493604596  
  2.442382   44.33925263403269   
  1.301091   44.33984878303763   
  2.306698   44.34103863167751   
  2.593681   44.34143452457813   
  2.015254   44.341632335778044  
  2.265382   44.34202768808747   
  2.084471   44.34281731463573   
  1.040898   44.34419571587143   
  2.076541   44.34439227368511   
  2.67536    44.34478512263266   
  1.755113   44.34498141392725   
  2.752676   44.345569756056385  
  3.671916   44.346157302232     
  2.183254   44.348304863048156  
  0.98038    44.34869419026553   
  1.75119    44.34927752746795   
  0.984219   44.34947179921438   
  1.52192    44.34947179921438   
  1.559191   44.35063560825895   
  1.403634   44.35063560825895   
  0.64963    44.351796306897015  
  1.944101   44.35198945543563   
  0.842959   44.352375495000516  
  2.74893    44.35430056234535   
  2.28731    44.35449260058943   
  0.971624   44.356599435724966  
  1.839774   44.35679046035171   
  1.58048    44.35717225772303   
  2.69594    44.35888620440586   
  2.17109    44.36059341356524   
  1.882316   44.36191661866864   
  1.640298   44.364738555055396  
  2.7035     44.365300748637985  
  1.69622    44.36754227352057   
  2.112983   44.36791473879374   
  2.286565   44.36828688490212   
  1.869647   44.369401413696615  
  2.159234   44.3701428470511    
  1.894994   44.37051308959858   
  1.529852   44.371621927176015  
  1.233797   44.37235958252432   
  1.115545   44.374381698050875  
  1.775326   44.37456506072276   
  1.767476   44.37493155397818   
  1.809936   44.375846436309146  
  3.074621   44.375846436309146  
  1.938466   44.37639444203726   
  1.034555   44.377488383376125  
  1.406016   44.37894269861343   
  1.352733   44.37930551775057   
  1.257128   44.37966803403364   
  2.01876    44.380030247967824  
  1.323845   44.381295623003815  
  1.586401   44.38147609027502   
  2.043362   44.38183679999833   
  2.221092   44.38183679999833   
  2.788133   44.38183679999833   
  1.652387   44.382377303468104  
  2.307099   44.38273726576133   
  2.370162   44.38399478944172   
  2.316542   44.38489079653055   
  2.40855    44.38524868240321   
  2.581732   44.385784958843324  
  2.273142   44.38596357060069   
  1.651196   44.38774565960886   
  2.437647   44.38934331125208   
  1.984888   44.390228362469124  
  2.5798     44.39075852873871   
  1.624806   44.39269695325966   
  2.103555   44.39602489660859   
  1.061033   44.39602489660859   
  0.962376   44.397244581010376  
  1.48802    44.39794000867203   
  0.826819   44.39932753215867   
  1.319884   44.402433346219304  
  1.592062   44.40500466505036   
  2.060243   44.40517554621798   
  1.924624   44.40551710697637   
  2.296033   44.40823996531184   
  2.016132   44.40840957846842   
  3.118492   44.40840957846842   
  1.388124   44.41010207664286   
  1.703195   44.4119562379304    
  1.943248   44.41212440617331   
  1.438099   44.41363499719855   
  2.101516   44.413802516769344  
  0.999042   44.41713940972732   
  1.33141    44.41846702094659   
  2.397726   44.418632687354055  
  1.468664   44.42028588494191   
  1.65694    44.42045085910606   
  1.773187   44.42094540592196   
  2.233592   44.42143939022004   
  1.971561   44.423081958297225  
  2.057061   44.42340972773309   
  1.81891    44.424718337331555  
  1.402484   44.424718337331555  
  1.163302   44.42488163663106   
  2.017665   44.4268364538035    
  1.644553   44.4268364538035    
  1.420927   44.42781057267599   
  2.20862    44.42845877351557   
  2.457079   44.42845877351557   
  1.345277   44.42926766643316   
  1.429782   44.433929765608454  
  2.239268   44.433929765608454  
  1.663239   44.43632170013972   
  2.541589   44.436798510231796  
  1.160665   44.43695733066944   
  2.596536   44.43885865942055   
  1.614822   44.439806211393325  
  1.829448   44.44059426183983   
  2.025914   44.44059426183983   
  2.1492     44.441538038702156  
  1.585284   44.44294986957786   
  1.12549    44.443106456737254  
  1.229712   44.44326298745869   
  1.782437   44.44341946178281   
  2.329314   44.44357587975025   
  2.613394   44.44544851426604   
  1.853735   44.446226401778155  
  1.77944    44.446537167073636  
  1.708949   44.4468477101558    
  1.728363   44.44793286559217   
  1.341408   44.44839710345776   
  1.58466    44.45101845215545   
  3.658063   44.45147940512486   
  0.890972   44.45209324901773   
  3.379263   44.45438746714695   
  1.885421   44.454997217309455  
  1.568687   44.45514952117983   
  1.31144    44.45727618606132   
  2.048092   44.457579146995755  
  2.416467   44.459392487759224  
  1.419508   44.46044678388071   
  2.071126   44.460597188897594  
  1.686138   44.46239799789895   
  2.018561   44.462547728802654  
  2.050217   44.463146136726344  
  1.942544   44.46359440218699   
  1.249769   44.465234094988006  
  1.852496   44.467015818438426  
  2.470683   44.4681995860726    
  2.656138   44.46834733041215   
  3.034149   44.468495024507064  
  2.38136    44.47202469770027   
  1.644897   44.47334096418593   
  1.795802   44.47523522260412   
  1.898377   44.476106716840185  
  2.435083   44.476106716840185  
  2.14671    44.47813342810051   
  1.422325   44.480294460003     
  2.342873   44.480438147177814  
  2.322289   44.48072537898848   
  1.969288   44.48072537898848   
  0.971688   44.481585936367615  
  1.635353   44.48187241031066   
  2.341516   44.484584529282834  
  2.271553   44.485721426481575  
  2.565964   44.486005186362235  
  2.418338   44.48671377598248   
  2.0925     44.48685535527694   
  1.616507   44.48727981644306   
  2.047973   44.48756256025637   
  2.284607   44.48995847942483   
  2.405667   44.49108141342318   
  1.256702   44.49206160451259   
  2.009483   44.49220145139253   
  2.03731    44.49234125325497   
  1.604321   44.492900011108695  
  1.537545   44.49317912068251   
  2.755549   44.49401537475714   
  2.096005   44.49485002168009   
  0.975059   44.4959603948817    
  2.246842   44.496929648073205  
  1.950642   44.49748253736736   
  1.446147   44.49789674291321   
  1.673101   44.498310553789594  
  1.80568    44.498448403173995  
  2.283259   44.49858620881751   
  0.830855   44.49899936358015   
  1.612296   44.500648063371905  
  1.564574   44.50215389287135   
  2.301084   44.50270017531056   
  2.577403   44.502973059065624  
  2.543455   44.503109436671366  
  1.43125    44.50351831272407   
  1.979474   44.50447086249441   
  1.928628   44.50839503313305   
  2.840473   44.509202522331094  
  2.096792   44.510679031032204  
  2.138815   44.51121470113638   
  1.173806   44.51121470113638   
  1.922919   44.513350798805945  
  1.816182   44.51361707378787   
  1.576529   44.51481329499928   
  1.565284   44.51600623038604   
  2.504491   44.51613857671707   
  1.758883   44.51613857671707   
  2.074142   44.51917146382165   
  1.478312   44.51930284923542   
  1.288125   44.520090328112836  
  3.091393   44.52087638168833   
  1.224427   44.521661015112066  
  1.957507   44.52439612210384   
  1.679608   44.52452593662637   
  2.594747   44.524785449321215  
  0.953588   44.52659770910344   
  1.920153   44.52672686731463   
  2.241454   44.52672686731463   
  3.181677   44.52672686731463   
  2.906056   44.52762990087133   
  3.065952   44.529301997787975  
  1.914449   44.52981519664463   
  2.153586   44.530327789778084  
  0.723197   44.53096768157191   
  1.621165   44.5318619490958    
  2.803777   44.532244643626576  
  2.333895   44.53351786201696   
  1.439734   44.534153074185056  
  2.307148   44.53643217582201   
  1.233584   44.53706314278161   
  2.099834   44.53807078704316   
  2.778265   44.540579716504446  
  2.098891   44.5418287667813    
  2.837048   44.54369563230924   
  1.224921   44.545678149792025  
  2.134604   44.54814363743484   
  1.69474    44.54863505981474   
  1.655657   44.55059520748932   
  1.046985   44.55083960506578   
  2.55626    44.55096175229817   
  1.797338   44.55132798800384   
  1.660631   44.55230310933835   
  3.396436   44.55364033623135   
  2.983288   44.554004321011895  
  3.058218   44.554125581513006  
  1.664869   44.55448916000381   
  1.930239   44.55762748842682   
  2.19107    44.560623874549925  
  1.737756   44.5633624094866    
  1.803022   44.563836918664535  
  2.651153   44.56726169235387   
  2.426528   44.56796690682315   
  2.163697   44.56960796754682   
  2.058024   44.570893036218386  
  2.582322   44.574147064150715  
  1.414824   44.58058287681436   
  1.657382   44.581266805273664  
  2.645673   44.583878598498615  
  1.550824   44.58399179919831   
  3.767722   44.58444430716517   
  1.291624   44.58455736052567   
  2.23909    44.5854607295085    
  1.606013   44.58860780474268   
  2.876308   44.58871977960005   
  2.146519   44.58961454063126   
  1.843353   44.59039594718401   
  3.033562   44.591064607026496  
  1.536569   44.591064607026496  
  3.089821   44.59262082132198   
  2.330945   44.59306443165871   
  2.054389   44.59350758933176   
  2.170571   44.5937289987079    
  1.844224   44.5942820288118    
  1.957238   44.594392550375424  
  1.908811   44.594723946409744  
  2.852658   44.59527571180209   
  1.915373   44.59604700754544   
  2.125677   44.59703666497765   
  3.298719   44.59736605026602   
  2.971456   44.59747578987037   
  1.811301   44.59791447120252   
  1.505296   44.598352709869275  
  2.269282   44.59889988706388   
  1.766215   44.59933713299248   
  1.94403    44.60031932975165   
  2.453631   44.60097289568674   
  2.153893   44.60097289568674   
  2.253059   44.601516783650005  
  2.508327   44.60162547955394   
  2.749215   44.60216855137899   
  2.261314   44.605305046141105  
  2.159886   44.60670374133367   
  1.683432   44.60745502321466   
  1.077146   44.60788374435698   
  2.821311   44.60841905131728   
  2.310637   44.608846822326406  
  2.929697   44.60895369927586   
  1.642386   44.60959440922522   
  2.226174   44.612465963953134  
  2.204579   44.61405310598721   
  2.551716   44.61510798744319   
  3.211939   44.61573968861915   
  2.340235   44.617943434828966  
  2.088256   44.61888448499545   
  1.468962   44.62117628177503   
  1.859043   44.62459145912684   
  2.41194    44.6262376851469    
  1.602506   44.62849110496712   
  0.877965   44.62879748556671   
  2.955964   44.6288995644206    
  1.286201   44.63052957142682   
  2.422865   44.63083451782804   
  2.044648   44.63296316816725   
  2.97645    44.634275694625934  
  1.811218   44.634980800051224  
  3.509965   44.63618689519872   
  3.083456   44.636688447953276  
  2.245763   44.63708927353032   
  2.386312   44.63798978078468   
  1.6039     44.63938686901768   
  0.999004   44.63958608667342   
  3.039963   44.64018319192133   
  2.416147   44.64077947734485   
  0.874374   44.64236558084497   
  2.803681   44.64335396197686   
  2.761304   44.64689362416774   
  1.916322   44.647676313240865  
  1.421046   44.648847708372884  
  2.826017   44.64914006414421   
  3.205872   44.65098709438344   
  3.38114    44.654946226584336  
  1.620631   44.656194062179175  
  1.490419   44.65829765030818   
  1.544954   44.659155280940624  
  2.485163   44.659916200069844  
  1.926714   44.66200187938991   
  2.81262    44.66341821225267   
  2.253849   44.66388929862265   
  1.847464   44.665299499499895  
  2.48498    44.67015304519217   
  3.116473   44.67209785793571   
  1.639129   44.67292869044272   
  1.387355   44.67394199863408   
  1.787279   44.67559505638674   
  2.39413    44.681060243631805  
  2.085986   44.681150749932414  
  2.926921   44.681150749932414  
  2.05774    44.683137131483     
  2.284605   44.68601029131528   
  2.3032     44.68618923424402   
  1.930936   44.6878855248487    
  2.505793   44.68886456805478   
  2.090265   44.69063901171596   
  1.57626    44.69205336503407   
  1.90542    44.69240623483362   
  2.81488    44.693199145153706  
  2.444625   44.69372694892364   
  2.038771   44.69469292633148   
  0.714499   44.695394108291104  
  1.39704    44.695656759936185  
  1.244536   44.69731654173238   
  1.533294   44.698187569866114  
  1.699953   44.698361566055105  
  1.753934   44.698535492561994  
  1.957193   44.69914368739448   
  3.378366   44.70035752782265   
  2.221217   44.70363523758389   
  3.089211   44.70637635583969   
  2.708259   44.70697367617617   
  1.791729   44.70705894062759   
  2.756221   44.70757017609793   
  2.324506   44.70825088859137   
  2.08532    44.70867579272653   
  2.288814   44.711891549880576  
  3.27652    44.71264970162721   
  3.846617   44.71281800020785   
  1.16447    44.71357453777206   
  2.733544   44.71466499286253   
  2.207505   44.71750407476419   
  2.509884   44.71908257390148   
  2.329081   44.71924839844794   
  2.275544   44.71982828625433   
  2.171934   44.72098574415373   
  2.421537   44.72189301621495   
  1.380391   44.72329144647758   
  1.119992   44.724521627118556  
  2.427784   44.72542155007425   
  3.03547    44.72558497227068   
  3.838894   44.72884056833997   
  3.866216   44.72981250716093   
  1.498333   44.73150818359602   
  3.28341    44.73271534034999   
  3.215303   44.7353593330017    
  2.500534   44.73623709890472   
  4.014011   44.73917663191072   
  2.568549   44.7435881501599    
  1.671368   44.74460587541423   
  1.788399   44.748575616930985  
  1.426178   44.751817787736876  
  2.921074   44.75220215317651   
  1.933792   44.75289315488459   
  2.036208   44.755188585608316  
  0.760591   44.75579865697382   
  2.395069   44.75663610824584   
  3.863198   44.757547853469234  
  2.726748   44.76507220110278   
  2.76382    44.76782349800751   
  1.386621   44.76841608821633   
  1.670705   44.77202816532485   
  2.101796   44.773567048926054  
  1.119876   44.77720925814568   
  2.339672   44.778585327862956  
  1.246083   44.78002912733733   
  2.405457   44.78103693862112   
  1.627059   44.784403301753     
  2.071513   44.78540102499238   
  1.811566   44.785614524946816  
  1.371016   44.7880268840958    
  2.707415   44.79560197989417   
  1.574273   44.80195223485428   
  2.159715   44.803934849863836  
  1.996192   44.80468451490693   
  3.21117    44.81264601623311   
  3.260506   44.818555779297796  
  3.619223   44.81947812836212   
  1.604427   44.822233480238836  
  2.020405   44.82334379082064   
  1.803706   44.82484147175369   
  2.342053   44.82872432713879   
  2.02343    44.829818187438875  
  1.950547   44.832125542534     
  2.635115   44.835500327867315  
  2.617363   44.84366872297914   
  2.675883   44.84639897303467   
  2.642636   44.84978782423768   
  2.232737   44.851625203153304  
  2.456388   44.851930678640265  
  1.654677   44.854973673726406  
  3.213966   44.85654764485674   
  3.675149   44.86051767746174   
  3.197731   44.861116044161385  
  1.842441   44.86278709823534   
  2.318671   44.86308482532035   
  2.229748   44.86391737695786   
  3.714833   44.864689034136845  
  2.322134   44.866759783495105  
  2.451639   44.86829168801785   
  2.328379   44.86835049964796   
  1.86399    44.872156272748285  
  1.174766   44.8728552447048    
  1.260581   44.87731374331223   
  2.020328   44.87823446867504   
  2.206129   44.87915324618424   
  3.715184   44.88235374638871   
  2.419534   44.883491090188926  
  1.939985   44.883888457888474  
  1.875799   44.88609573243774   
  1.092458   44.889133555966716  
  2.101417   44.89142594284799   
  1.368693   44.894537584995746  
  3.875439   44.90476962590659   
  1.330181   44.90498588109936   
  1.67576    44.90827049949572   
  2.647068   44.909449046981265  
  2.352924   44.90971645323434   
  1.198369   44.914924648205144  
  1.76393    44.918868743380976  
  2.316342   44.927164974299366  
  3.33442    44.92778084934737   
  2.776229   44.93064344104216   
  2.536714   44.930949031167515  
  1.571396   44.93686545897561   
  2.823703   44.939818662821374  
  2.300851   44.94061608233741   
  2.600424   44.9425536803342    
  2.060695   44.9519685844929    
  1.74277    44.953856298224984  
  2.108474   44.964778022022365  
  1.687427   44.965154645986914  
  2.669213   44.9736357734174    
  2.041979   44.9832202146481    
  1.924767   44.98650301538673   
  2.213903   44.988558956878606  
  2.220811   44.99082705056747   
  3.000975   45.002597980719905  
  2.651718   45.009450895798686  
  4.065482   45.02201573981771   
  2.915547   45.0232524596337    
  2.601699   45.02530586526476   
  2.187037   45.03542973818454   
  3.19837    45.03542973818454   
  1.083014   45.03941411917613   
  2.327165   45.04099769242348   
  4.565838   45.0464951643347    
  2.049712   45.048441803550396  
  2.117667   45.048441803550396  
  2.009291   45.049992856920134  
  2.190153   45.051152522447374  
  4.270267   45.0519239160461    
  2.656314   45.063333358951745  
  2.567048   45.06707085604536   
  1.782625   45.079543007402904  
  1.903087   45.10448711131239   
  1.703967   45.10653085382238   
  0.780402   45.11226976841726   
  2.710069   45.11826472608947   
  1.951961   45.13893394025692   
  2.915268   45.1392492175716    
  2.427785   45.15956719323361   
  2.300567   45.1696744340588    
  3.229911   45.182414652434545  
  2.037512   45.212453961040275  
  5.01118    45.2211533219547    
  3.173735   45.23653726148869   
  4.355304   45.24968742780529   
  1.871      45.26787541931889   
  1.130977   45.28914283593233   
  4.544108   45.30449052777348   
  1.88735    45.473778834646716  
  3.985437   45.477410687907245  
  2.764896   45.4814426285023    
  2.293228   45.5715923833613    
  3.865332   45.57275546515421   
